UF,AtividadeEconomica,Idade,Trabalhadores,Populacao
BA,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",33,2736.60559703,110705.76876012
BA,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",34,538.42505139,117218.74976648
BA,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",35,2823.6050913500003,131184.16703256
BA,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",36,2201.93975444,108357.82247788
BA,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",37,1804.87188745,112743.7146607
BA,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",38,1408.17297368,113791.50482776
BA,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",40,1804.87188745,115013.05410732
BA,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",41,628.91036275,146359.65610016
BA,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",44,974.83244982,110024.34324128
BA,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",50,329.24245179,88290.92940468
BA,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",56,1018.7332039,68001.82842444
BA,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",66,483.96168505,58136.6508979
BA,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,10,636.67457464,131273.62293356
BA,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,11,317.58737927,106751.51592262
BA,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,14,2172.85234143,132935.10496932
BA,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,15,972.33381316,140176.47903542
BA,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,16,1663.1702747,168035.00973794
BA,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,17,1768.40641486,124155.8884204
BA,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,18,5136.53064824,114970.140333
BA,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,19,5140.3947091499995,138936.73063278
BA,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,20,5635.78906017,106018.57541952
BA,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,21,6489.15894942,98222.29272898
BA,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,22,4769.70434224,109684.05413718
BA,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,23,12294.6216228,123549.67812806
BA,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,24,6071.0793108200005,92795.20722986
BA,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,25,7860.18184576,108801.3870457
BA,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,26,6456.62913956,99259.48471196
BA,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,27,6236.22266871,85466.27310876
BA,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,28,4532.17885391,89397.90741348
BA,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,29,9351.39002985,113627.04279734
BA,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,30,9726.08494506,88070.08010664
BA,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,31,9351.50569914,117765.47105316
BA,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,32,4699.59044402,82429.02525400001
BA,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,33,7429.32011424,110705.76876012
BA,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,34,8445.30739649,117218.74976648
BA,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,35,5826.81827137,131184.16703256
BA,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,36,6737.38872956,108357.82247788
BA,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,37,6743.70518212,112743.7146607
BA,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,38,5744.567509349999,113791.50482776
BA,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,39,2733.20207735,119232.83191760001
BA,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,40,7884.15871161,115013.05410732
BA,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,41,2777.13907926,146359.65610016
BA,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,42,5978.64417994,115727.4433732
BA,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,43,6293.329747,109140.32120204
BA,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,44,5372.88054308,110024.34324128
BA,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,45,5306.31718312,89315.32651634
BA,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,46,11702.395466420001,114095.3604534
BA,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,47,3138.3641776,80608.36998042
BA,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,48,5461.33848513,76173.46792302
BA,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,49,4653.88350299,91708.6897345
BA,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,50,3567.62638053,88290.92940468
BA,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,51,7046.39426044,93352.98959896
BA,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,52,2968.27423336,68368.26980148
BA,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,53,5457.52474306,94485.24917334
BA,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,54,3543.6101154,76250.30898718
BA,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,55,6163.54506235,107001.2120845
BA,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,56,1880.61734961,68001.82842444
BA,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,57,2404.84028871,80083.52693556
BA,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,58,1928.21798511,59684.34268836
BA,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,59,1059.8969331,86917.20579874
BA,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,60,903.85191887,79449.5908057
BA,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,61,2972.27678086,76677.796496
BA,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,62,1599.81058938,70879.61510736
BA,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,63,3021.91474301,57429.00362482
BA,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,64,1106.54315511,57920.29269386
BA,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,65,806.79283525,70707.4017305
BA,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,66,1601.1980922,58136.6508979
BA,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,67,1177.22264224,63812.58176632
BA,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,68,202.84003811,53265.21594074
BA,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,69,2074.31489887,53440.52629234
BA,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,70,483.89897058,46033.05525736
BA,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,71,1535.31525203,45830.19912022
BA,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,72,1735.88186737,47048.51071174
BA,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,73,184.62597546,32286.14790448
BA,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,75,2151.39977045,37458.668786840004
BA,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,79,1163.42418976,49154.09767658
BA,CONSTRUÇÃO,15,451.87831932,140176.47903542
BA,CONSTRUÇÃO,16,565.4733223,168035.00973794
BA,CONSTRUÇÃO,17,1293.87186503,124155.8884204
BA,CONSTRUÇÃO,18,382.8461602,114970.140333
BA,CONSTRUÇÃO,19,1233.36352884,138936.73063278
BA,CONSTRUÇÃO,20,1618.2115817099998,106018.57541952
BA,CONSTRUÇÃO,21,2127.61869466,98222.29272898
BA,CONSTRUÇÃO,22,1504.34667616,109684.05413718
BA,CONSTRUÇÃO,23,2117.81784599,123549.67812806
BA,CONSTRUÇÃO,24,610.65677639,92795.20722986
BA,CONSTRUÇÃO,25,2367.13207654,108801.3870457
BA,CONSTRUÇÃO,26,565.4733223,99259.48471196
BA,CONSTRUÇÃO,27,775.07187087,85466.27310876
BA,CONSTRUÇÃO,28,2753.74048937,89397.90741348
BA,CONSTRUÇÃO,29,1732.80749156,113627.04279734
BA,CONSTRUÇÃO,30,2280.81222555,88070.08010664
BA,CONSTRUÇÃO,31,5556.6586329500005,117765.47105316
BA,CONSTRUÇÃO,32,3110.73876741,82429.02525400001
BA,CONSTRUÇÃO,33,3191.20574373,110705.76876012
BA,CONSTRUÇÃO,34,480.77584744,117218.74976648
BA,CONSTRUÇÃO,35,2430.86969067,131184.16703256
BA,CONSTRUÇÃO,36,356.00476358000003,108357.82247788
BA,CONSTRUÇÃO,38,1825.31212097,113791.50482776
BA,CONSTRUÇÃO,39,3608.1784761199997,119232.83191760001
BA,CONSTRUÇÃO,40,3423.4482148300003,115013.05410732
BA,CONSTRUÇÃO,41,8414.23274318,146359.65610016
BA,CONSTRUÇÃO,42,2552.56232922,115727.4433732
BA,CONSTRUÇÃO,43,144.37243865,109140.32120204
BA,CONSTRUÇÃO,44,1765.80384726,110024.34324128
BA,CONSTRUÇÃO,45,1989.2551536,89315.32651634
BA,CONSTRUÇÃO,46,3996.70036875,114095.3604534
BA,CONSTRUÇÃO,47,483.96168505,80608.36998042
BA,CONSTRUÇÃO,48,1577.3435931,76173.46792302
BA,CONSTRUÇÃO,49,529.51422634,91708.6897345
BA,CONSTRUÇÃO,50,4224.63134015,88290.92940468
BA,CONSTRUÇÃO,51,700.99137748,93352.98959896
BA,CONSTRUÇÃO,52,438.73382291,68368.26980148
BA,CONSTRUÇÃO,53,2145.72985772,94485.24917334
BA,CONSTRUÇÃO,54,1289.35672705,76250.30898718
BA,CONSTRUÇÃO,55,2375.23034183,107001.2120845
BA,CONSTRUÇÃO,56,3115.7271736800003,68001.82842444
BA,CONSTRUÇÃO,58,2267.03082231,59684.34268836
BA,CONSTRUÇÃO,59,1892.91101425,86917.20579874
BA,CONSTRUÇÃO,60,3644.95458894,79449.5908057
BA,CONSTRUÇÃO,61,2971.98179784,76677.796496
BA,CONSTRUÇÃO,63,1059.8969331,57429.00362482
BA,CONSTRUÇÃO,65,311.76549784,70707.4017305
BA,CONSTRUÇÃO,66,582.4648883,58136.6508979
BA,CONSTRUÇÃO,69,2611.33744626,53440.52629234
BA,EDUCAÇÃO,18,829.94947303,114970.140333
BA,EDUCAÇÃO,19,2641.6060188,138936.73063278
BA,EDUCAÇÃO,20,636.67457464,106018.57541952
BA,EDUCAÇÃO,21,930.11337357,98222.29272898
BA,EDUCAÇÃO,22,2996.89484179,109684.05413718
BA,EDUCAÇÃO,23,1408.17297368,123549.67812806
BA,EDUCAÇÃO,25,1157.30534361,108801.3870457
BA,EDUCAÇÃO,26,2915.09664678,99259.48471196
BA,EDUCAÇÃO,27,1519.00812927,85466.27310876
BA,EDUCAÇÃO,28,446.75372648,89397.90741348
BA,EDUCAÇÃO,29,1293.48065272,113627.04279734
BA,EDUCAÇÃO,31,1917.91861901,117765.47105316
BA,EDUCAÇÃO,32,1790.10428661,82429.02525400001
BA,EDUCAÇÃO,33,1378.8811947,110705.76876012
BA,EDUCAÇÃO,34,3258.9928641300003,117218.74976648
BA,EDUCAÇÃO,35,4937.8945787600005,131184.16703256
BA,EDUCAÇÃO,36,6018.95993481,108357.82247788
BA,EDUCAÇÃO,37,2221.66978818,112743.7146607
BA,EDUCAÇÃO,38,3687.38902213,113791.50482776
BA,EDUCAÇÃO,39,2530.72911944,119232.83191760001
BA,EDUCAÇÃO,40,5161.05365842,115013.05410732
BA,EDUCAÇÃO,41,3211.73619685,146359.65610016
BA,EDUCAÇÃO,42,6069.73084153,115727.4433732
BA,EDUCAÇÃO,43,3960.28591677,109140.32120204
BA,EDUCAÇÃO,44,3599.90475918,110024.34324128
BA,EDUCAÇÃO,45,3515.2762982100003,89315.32651634
BA,EDUCAÇÃO,46,3445.1420156100003,114095.3604534
BA,EDUCAÇÃO,47,4843.76997332,80608.36998042
BA,EDUCAÇÃO,48,2067.39944398,76173.46792302
BA,EDUCAÇÃO,49,1825.74527619,91708.6897345
BA,EDUCAÇÃO,50,2528.89377962,88290.92940468
BA,EDUCAÇÃO,51,1390.46990026,93352.98959896
BA,EDUCAÇÃO,53,6365.75889256,94485.24917334
BA,EDUCAÇÃO,54,2129.99696802,76250.30898718
BA,EDUCAÇÃO,55,5348.64378874,107001.2120845
BA,EDUCAÇÃO,56,7286.28078946,68001.82842444
BA,EDUCAÇÃO,57,609.93871875,80083.52693556
BA,EDUCAÇÃO,58,397.06786699,59684.34268836
BA,EDUCAÇÃO,59,3172.66568713,86917.20579874
BA,EDUCAÇÃO,60,848.0459207399999,79449.5908057
BA,EDUCAÇÃO,61,1158.96440308,76677.796496
BA,EDUCAÇÃO,63,1804.87188745,57429.00362482
BA,EDUCAÇÃO,66,1256.90801865,58136.6508979
BA,EDUCAÇÃO,67,1535.31525203,63812.58176632
BA,EDUCAÇÃO,69,1499.94966883,53440.52629234
BA,ELETRICIDADE E GÁS,34,628.91036275,117218.74976648
BA,ELETRICIDADE E GÁS,40,628.91036275,115013.05410732
BA,ELETRICIDADE E GÁS,46,1986.92981237,114095.3604534
BA,ELETRICIDADE E GÁS,57,628.91036275,80083.52693556
BA,INDÚSTRIAS DE TRANSFORMAÇÃO,16,1262.9379428700001,168035.00973794
BA,INDÚSTRIAS DE TRANSFORMAÇÃO,18,262.96986435,114970.140333
BA,INDÚSTRIAS DE TRANSFORMAÇÃO,19,416.47880966,138936.73063278
BA,INDÚSTRIAS DE TRANSFORMAÇÃO,20,3247.0115118599997,106018.57541952
BA,INDÚSTRIAS DE TRANSFORMAÇÃO,21,1523.13029721,98222.29272898
BA,INDÚSTRIAS DE TRANSFORMAÇÃO,22,3906.76957627,109684.05413718
BA,INDÚSTRIAS DE TRANSFORMAÇÃO,23,4615.62266884,123549.67812806
BA,INDÚSTRIAS DE TRANSFORMAÇÃO,24,2472.72683502,92795.20722986
BA,INDÚSTRIAS DE TRANSFORMAÇÃO,25,2149.80127071,108801.3870457
BA,INDÚSTRIAS DE TRANSFORMAÇÃO,26,2115.80969549,99259.48471196
BA,INDÚSTRIAS DE TRANSFORMAÇÃO,27,1637.74518176,85466.27310876
BA,INDÚSTRIAS DE TRANSFORMAÇÃO,28,3837.54142889,89397.90741348
BA,INDÚSTRIAS DE TRANSFORMAÇÃO,29,1322.0974184400002,113627.04279734
BA,INDÚSTRIAS DE TRANSFORMAÇÃO,30,2096.07378541,88070.08010664
BA,INDÚSTRIAS DE TRANSFORMAÇÃO,31,984.66320577,117765.47105316
BA,INDÚSTRIAS DE TRANSFORMAÇÃO,32,3453.02924177,82429.02525400001
BA,INDÚSTRIAS DE TRANSFORMAÇÃO,33,2712.12762622,110705.76876012
BA,INDÚSTRIAS DE TRANSFORMAÇÃO,34,3192.63141009,117218.74976648
BA,INDÚSTRIAS DE TRANSFORMAÇÃO,35,1533.25696472,131184.16703256
BA,INDÚSTRIAS DE TRANSFORMAÇÃO,36,2244.68600789,108357.82247788
BA,INDÚSTRIAS DE TRANSFORMAÇÃO,37,4094.82599002,112743.7146607
BA,INDÚSTRIAS DE TRANSFORMAÇÃO,38,4824.68676752,113791.50482776
BA,INDÚSTRIAS DE TRANSFORMAÇÃO,39,7111.341051560001,119232.83191760001
BA,INDÚSTRIAS DE TRANSFORMAÇÃO,40,1946.7033953100001,115013.05410732
BA,INDÚSTRIAS DE TRANSFORMAÇÃO,41,1701.31141075,146359.65610016
BA,INDÚSTRIAS DE TRANSFORMAÇÃO,42,4631.4508582,115727.4433732
BA,INDÚSTRIAS DE TRANSFORMAÇÃO,43,2543.7176243599997,109140.32120204
BA,INDÚSTRIAS DE TRANSFORMAÇÃO,44,1895.22534468,110024.34324128
BA,INDÚSTRIAS DE TRANSFORMAÇÃO,45,1870.9946535899999,89315.32651634
BA,INDÚSTRIAS DE TRANSFORMAÇÃO,47,1720.2751145299999,80608.36998042
BA,INDÚSTRIAS DE TRANSFORMAÇÃO,48,1391.82860598,76173.46792302
BA,INDÚSTRIAS DE TRANSFORMAÇÃO,49,834.2642049,91708.6897345
BA,INDÚSTRIAS DE TRANSFORMAÇÃO,50,1126.57903649,88290.92940468
BA,INDÚSTRIAS DE TRANSFORMAÇÃO,51,3094.49186072,93352.98959896
BA,INDÚSTRIAS DE TRANSFORMAÇÃO,52,2365.77973526,68368.26980148
BA,INDÚSTRIAS DE TRANSFORMAÇÃO,53,1059.8969331,94485.24917334
BA,INDÚSTRIAS DE TRANSFORMAÇÃO,55,876.78383621,107001.2120845
BA,INDÚSTRIAS DE TRANSFORMAÇÃO,56,984.66320577,68001.82842444
BA,INDÚSTRIAS DE TRANSFORMAÇÃO,57,1595.9913141900001,80083.52693556
BA,INDÚSTRIAS DE TRANSFORMAÇÃO,59,241.94948529,86917.20579874
BA,INDÚSTRIAS DE TRANSFORMAÇÃO,60,1325.56703549,79449.5908057
BA,INDÚSTRIAS DE TRANSFORMAÇÃO,61,311.76549784,76677.796496
BA,INDÚSTRIAS DE TRANSFORMAÇÃO,62,1765.5904954000002,70879.61510736
BA,INDÚSTRIAS DE TRANSFORMAÇÃO,63,1484.80244999,57429.00362482
BA,INDÚSTRIAS DE TRANSFORMAÇÃO,64,1425.0650219899999,57920.29269386
BA,INDÚSTRIAS DE TRANSFORMAÇÃO,67,1804.87188745,63812.58176632
BA,INDÚSTRIAS EXTRATIVAS,21,610.65677639,98222.29272898
BA,INDÚSTRIAS EXTRATIVAS,26,978.2849868,99259.48471196
BA,INDÚSTRIAS EXTRATIVAS,34,657.35344293,117218.74976648
BA,INDÚSTRIAS EXTRATIVAS,37,610.65677639,112743.7146607
BA,INDÚSTRIAS EXTRATIVAS,38,657.35344293,113791.50482776
BA,INDÚSTRIAS EXTRATIVAS,43,305.63481552,109140.32120204
BA,INDÚSTRIAS EXTRATIVAS,49,657.35344293,91708.6897345
BA,INFORMAÇÃO E COMUNICAÇÃO,22,397.06786699,109684.05413718
BA,INFORMAÇÃO E COMUNICAÇÃO,24,700.99137748,92795.20722986
BA,INFORMAÇÃO E COMUNICAÇÃO,29,700.99137748,113627.04279734
BA,INFORMAÇÃO E COMUNICAÇÃO,30,1384.31821652,88070.08010664
BA,INFORMAÇÃO E COMUNICAÇÃO,32,418.65705421,82429.02525400001
BA,INFORMAÇÃO E COMUNICAÇÃO,34,1241.87887141,117218.74976648
BA,INFORMAÇÃO E COMUNICAÇÃO,37,418.65705421,112743.7146607
BA,INFORMAÇÃO E COMUNICAÇÃO,39,241.94948529,119232.83191760001
BA,INFORMAÇÃO E COMUNICAÇÃO,42,628.91036275,115727.4433732
BA,OUTRAS ATIVIDADES DE SERVIÇOS,11,628.91036275,106751.51592262
BA,OUTRAS ATIVIDADES DE SERVIÇOS,18,3031.24771272,114970.140333
BA,OUTRAS ATIVIDADES DE SERVIÇOS,19,1480.5068457999998,138936.73063278
BA,OUTRAS ATIVIDADES DE SERVIÇOS,20,680.62301716,106018.57541952
BA,OUTRAS ATIVIDADES DE SERVIÇOS,21,1147.93227006,98222.29272898
BA,OUTRAS ATIVIDADES DE SERVIÇOS,22,347.42832764,109684.05413718
BA,OUTRAS ATIVIDADES DE SERVIÇOS,25,464.13198023,108801.3870457
BA,OUTRAS ATIVIDADES DE SERVIÇOS,26,2490.06252557,99259.48471196
BA,OUTRAS ATIVIDADES DE SERVIÇOS,27,1920.13344705,85466.27310876
BA,OUTRAS ATIVIDADES DE SERVIÇOS,28,1871.74594912,89397.90741348
BA,OUTRAS ATIVIDADES DE SERVIÇOS,30,571.59719136,88070.08010664
BA,OUTRAS ATIVIDADES DE SERVIÇOS,31,3747.22379322,117765.47105316
BA,OUTRAS ATIVIDADES DE SERVIÇOS,32,522.52486269,82429.02525400001
BA,OUTRAS ATIVIDADES DE SERVIÇOS,33,1016.2775268400001,110705.76876012
BA,OUTRAS ATIVIDADES DE SERVIÇOS,34,1375.35285379,117218.74976648
BA,OUTRAS ATIVIDADES DE SERVIÇOS,35,1986.92981237,131184.16703256
BA,OUTRAS ATIVIDADES DE SERVIÇOS,36,2362.60320332,108357.82247788
BA,OUTRAS ATIVIDADES DE SERVIÇOS,37,2093.97614969,112743.7146607
BA,OUTRAS ATIVIDADES DE SERVIÇOS,39,4444.834922849999,119232.83191760001
BA,OUTRAS ATIVIDADES DE SERVIÇOS,40,3386.80928252,115013.05410732
BA,OUTRAS ATIVIDADES DE SERVIÇOS,41,1435.46995146,146359.65610016
BA,OUTRAS ATIVIDADES DE SERVIÇOS,42,5046.92395905,115727.4433732
BA,OUTRAS ATIVIDADES DE SERVIÇOS,43,1507.5344226799998,109140.32120204
BA,OUTRAS ATIVIDADES DE SERVIÇOS,44,1596.96588678,110024.34324128
BA,OUTRAS ATIVIDADES DE SERVIÇOS,46,1670.8982005100002,114095.3604534
BA,OUTRAS ATIVIDADES DE SERVIÇOS,48,2289.53581028,76173.46792302
BA,OUTRAS ATIVIDADES DE SERVIÇOS,49,984.66320577,91708.6897345
BA,OUTRAS ATIVIDADES DE SERVIÇOS,50,628.91036275,88290.92940468
BA,OUTRAS ATIVIDADES DE SERVIÇOS,51,2316.36659007,93352.98959896
BA,OUTRAS ATIVIDADES DE SERVIÇOS,52,1339.90249443,68368.26980148
BA,OUTRAS ATIVIDADES DE SERVIÇOS,53,1040.4897403,94485.24917334
BA,OUTRAS ATIVIDADES DE SERVIÇOS,54,415.4075376,76250.30898718
BA,OUTRAS ATIVIDADES DE SERVIÇOS,55,946.49774202,107001.2120845
BA,OUTRAS ATIVIDADES DE SERVIÇOS,57,418.65705421,80083.52693556
BA,OUTRAS ATIVIDADES DE SERVIÇOS,58,424.90551689,59684.34268836
BA,OUTRAS ATIVIDADES DE SERVIÇOS,59,1272.2052668000001,86917.20579874
BA,OUTRAS ATIVIDADES DE SERVIÇOS,61,677.1818769,76677.796496
BA,OUTRAS ATIVIDADES DE SERVIÇOS,62,424.90551689,70879.61510736
BA,OUTRAS ATIVIDADES DE SERVIÇOS,64,1147.93227006,57920.29269386
BA,SAÚDE HUMANA E SERVIÇOS SOCIAIS,21,424.90551689,98222.29272898
BA,SAÚDE HUMANA E SERVIÇOS SOCIAIS,23,831.25620882,123549.67812806
BA,SAÚDE HUMANA E SERVIÇOS SOCIAIS,24,3528.85003923,92795.20722986
BA,SAÚDE HUMANA E SERVIÇOS SOCIAIS,25,1426.26071609,108801.3870457
BA,SAÚDE HUMANA E SERVIÇOS SOCIAIS,26,2362.60320332,99259.48471196
BA,SAÚDE HUMANA E SERVIÇOS SOCIAIS,29,700.99137748,113627.04279734
BA,SAÚDE HUMANA E SERVIÇOS SOCIAIS,30,1804.87188745,88070.08010664
BA,SAÚDE HUMANA E SERVIÇOS SOCIAIS,31,2445.89830805,117765.47105316
BA,SAÚDE HUMANA E SERVIÇOS SOCIAIS,33,2035.47038092,110705.76876012
BA,SAÚDE HUMANA E SERVIÇOS SOCIAIS,34,628.91036275,117218.74976648
BA,SAÚDE HUMANA E SERVIÇOS SOCIAIS,35,2406.70495296,131184.16703256
BA,SAÚDE HUMANA E SERVIÇOS SOCIAIS,36,1647.6435666500001,108357.82247788
BA,SAÚDE HUMANA E SERVIÇOS SOCIAIS,37,2266.14829286,112743.7146607
BA,SAÚDE HUMANA E SERVIÇOS SOCIAIS,38,2369.77140463,113791.50482776
BA,SAÚDE HUMANA E SERVIÇOS SOCIAIS,39,3532.2223990700004,119232.83191760001
BA,SAÚDE HUMANA E SERVIÇOS SOCIAIS,41,2844.43538755,146359.65610016
BA,SAÚDE HUMANA E SERVIÇOS SOCIAIS,43,4369.549327090001,109140.32120204
BA,SAÚDE HUMANA E SERVIÇOS SOCIAIS,45,680.62301716,89315.32651634
BA,SAÚDE HUMANA E SERVIÇOS SOCIAIS,46,2350.02312021,114095.3604534
BA,SAÚDE HUMANA E SERVIÇOS SOCIAIS,48,2254.68778122,76173.46792302
BA,SAÚDE HUMANA E SERVIÇOS SOCIAIS,49,3805.5386954,91708.6897345
BA,SAÚDE HUMANA E SERVIÇOS SOCIAIS,50,2050.41943706,88290.92940468
BA,SAÚDE HUMANA E SERVIÇOS SOCIAIS,51,1109.65412358,93352.98959896
BA,SAÚDE HUMANA E SERVIÇOS SOCIAIS,52,818.95059032,68368.26980148
BA,SAÚDE HUMANA E SERVIÇOS SOCIAIS,53,2327.01311914,94485.24917334
BA,SAÚDE HUMANA E SERVIÇOS SOCIAIS,54,2310.9462572800003,76250.30898718
BA,SAÚDE HUMANA E SERVIÇOS SOCIAIS,55,1764.3495268299998,107001.2120845
BA,SAÚDE HUMANA E SERVIÇOS SOCIAIS,56,1436.55727311,68001.82842444
BA,SAÚDE HUMANA E SERVIÇOS SOCIAIS,57,963.3305682800001,80083.52693556
BA,SAÚDE HUMANA E SERVIÇOS SOCIAIS,59,1220.46996403,86917.20579874
BA,SAÚDE HUMANA E SERVIÇOS SOCIAIS,60,1946.59802507,79449.5908057
